Driven_Wheels,Engine Fuel Type,Engine HP,Market Category,Number of Doors,Popularity,_id,city mpg,highway MPG,isDeleted,make,model,price,release_date,size,style,transmission_type,updatedAt
rear wheel drive,regular unleaded,207,N/A,2,5657,63da94591e713e44ab97963f,16,21,false,Ford,Ranger,22425,2011,Compact,Extended Cab Pickup,MANUAL,
rear wheel drive,regular unleaded,143,N/A,2,5657,63da94591e713e44ab979640,22,27,false,Ford,Ranger,19120,2011,Compact,Regular Cab Pickup,MANUAL,
rear wheel drive,premium unleaded (required),550,"Exotic,High-Performance",4,259,63da94591e713e44ab979641,13,19,false,Aston Martin,Rapide S,198250,2014,Large,Sedan,AUTOMATIC,
rear wheel drive,premium unleaded (required),552,"Exotic,High-Performance",4,259,63da94591e713e44ab979642,14,22,false,Aston Martin,Rapide S,203995,2015,Large,Sedan,AUTOMATIC,
rear wheel drive,premium unleaded (required),552,"Exotic,High-Performance",4,259,63da94591e713e44ab979643,14,22,false,Aston Martin,Rapide S,206000,2016,Large,Sedan,AUTOMATIC,
rear wheel drive,premium unleaded (required),470,"Exotic,High-Performance",4,259,63da94591e713e44ab979644,13,19,false,Aston Martin,Rapide,197850,2010,Large,Sedan,AUTOMATIC,
rear wheel drive,premium unleaded (required),470,"Exotic,High-Performance",4,259,63da94591e713e44ab979645,13,19,false,Aston Martin,Rapide,207895,2011,Large,Sedan,AUTOMATIC,
rear wheel drive,premium unleaded (required),470,"Exotic,High-Performance",4,259,63da94591e713e44ab979646,13,19,false,Aston Martin,Rapide,226850,2012,Large,Sedan,AUTOMATIC,
rear wheel drive,premium unleaded (required),470,"Exotic,High-Performance",4,259,63da94591e713e44ab979647,13,19,false,Aston Martin,Rapide,207895,2012,Large,Sedan,AUTOMATIC,
front wheel drive,electric,154,Crossover,4,2031,63da94591e713e44ab979648,78,74,false,Toyota,RAV4 EV,49800,2012,Midsize,4dr SUV,DIRECT_DRIVE,
front wheel drive,electric,,Crossover,4,2031,63da94591e713e44ab979649,78,74,false,Toyota,RAV4 EV,49800,2013,Midsize,4dr SUV,DIRECT_DRIVE,
front wheel drive,electric,,Crossover,4,2031,63da94591e713e44ab97964a,78,74,false,Toyota,RAV4 EV,49800,2014,Midsize,4dr SUV,DIRECT_DRIVE,
all wheel drive,regular unleaded,194,"Crossover,Hybrid",4,2031,63da94591e713e44ab97964b,34,31,false,Toyota,RAV4 Hybrid,28370,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,194,"Crossover,Hybrid",4,2031,63da94591e713e44ab97964c,34,31,false,Toyota,RAV4 Hybrid,33610,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,194,"Crossover,Hybrid",4,2031,63da94591e713e44ab97964d,34,30,false,Toyota,RAV4 Hybrid,34030,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,194,"Crossover,Hybrid",4,2031,63da94591e713e44ab97964e,34,30,false,Toyota,RAV4 Hybrid,29030,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,194,"Crossover,Hybrid",4,2031,63da94591e713e44ab97964f,34,30,false,Toyota,RAV4 Hybrid,32185,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979650,24,31,false,Toyota,RAV4,25240,2015,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979651,22,29,false,Toyota,RAV4,29850,2015,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979652,24,31,false,Toyota,RAV4,28450,2015,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979653,22,29,false,Toyota,RAV4,26640,2015,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979654,24,31,false,Toyota,RAV4,23680,2015,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979655,22,29,false,Toyota,RAV4,25080,2015,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979656,24,31,false,Toyota,RAV4,29265,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979657,22,29,false,Toyota,RAV4,25750,2016,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979658,24,31,false,Toyota,RAV4,26270,2016,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979659,24,31,false,Toyota,RAV4,24350,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab97965a,22,29,false,Toyota,RAV4,30665,2016,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab97965b,24,31,false,Toyota,RAV4,31510,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab97965c,22,29,false,Toyota,RAV4,32910,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab97965d,22,29,false,Toyota,RAV4,27670,2016,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab97965e,23,29,false,Toyota,RAV4,31830,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab97965f,22,28,false,Toyota,RAV4,28230,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979660,22,28,false,Toyota,RAV4,26310,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979661,23,30,false,Toyota,RAV4,24910,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979662,22,28,false,Toyota,RAV4,36150,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979663,22,28,false,Toyota,RAV4,33230,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979664,23,29,false,Toyota,RAV4,34750,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979665,23,30,false,Toyota,RAV4,26830,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979666,23,30,false,Toyota,RAV4,29985,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,176,Crossover,4,2031,63da94591e713e44ab979667,22,28,false,Toyota,RAV4,31385,2017,Midsize,4dr SUV,AUTOMATIC,
rear wheel drive,premium unleaded (required),241,Luxury,2,454,63da94591e713e44ab979668,22,32,false,Lexus,RC 200t,39995,2016,Midsize,Coupe,AUTOMATIC,
rear wheel drive,premium unleaded (required),241,Luxury,2,454,63da94591e713e44ab979669,22,32,false,Lexus,RC 200t,40155,2017,Midsize,Coupe,AUTOMATIC,
all wheel drive,premium unleaded (required),255,Luxury,2,454,63da94591e713e44ab97966a,19,26,false,Lexus,RC 300,42610,2016,Midsize,Coupe,AUTOMATIC,
all wheel drive,premium unleaded (required),255,Luxury,2,454,63da94591e713e44ab97966b,19,26,false,Lexus,RC 300,42770,2017,Midsize,Coupe,AUTOMATIC,
rear wheel drive,premium unleaded (required),306,"Luxury,Performance",2,454,63da94591e713e44ab97966c,19,28,false,Lexus,RC 350,42790,2015,Midsize,Coupe,AUTOMATIC,
all wheel drive,premium unleaded (required),306,"Luxury,Performance",2,454,63da94591e713e44ab97966d,19,26,false,Lexus,RC 350,45025,2015,Midsize,Coupe,AUTOMATIC,
all wheel drive,premium unleaded (required),306,"Luxury,Performance",2,454,63da94591e713e44ab97966e,19,26,false,Lexus,RC 350,45015,2016,Midsize,Coupe,AUTOMATIC,
rear wheel drive,premium unleaded (required),306,"Luxury,Performance",2,454,63da94591e713e44ab97966f,19,28,false,Lexus,RC 350,42780,2016,Midsize,Coupe,AUTOMATIC,
all wheel drive,premium unleaded (required),306,"Luxury,Performance",2,454,63da94591e713e44ab979670,19,26,false,Lexus,RC 350,45175,2017,Midsize,Coupe,AUTOMATIC,
rear wheel drive,premium unleaded (required),306,"Luxury,Performance",2,454,63da94591e713e44ab979671,19,28,false,Lexus,RC 350,43010,2017,Midsize,Coupe,AUTOMATIC,
rear wheel drive,premium unleaded (required),467,"Factory Tuner,Luxury,High-Performance",2,454,63da94591e713e44ab979672,16,25,false,Lexus,RC F,62400,2015,Midsize,Coupe,AUTOMATIC,
rear wheel drive,premium unleaded (required),467,"Factory Tuner,Luxury,High-Performance",2,454,63da94591e713e44ab979673,16,25,false,Lexus,RC F,62805,2016,Midsize,Coupe,AUTOMATIC,
rear wheel drive,premium unleaded (required),467,"Factory Tuner,Luxury,High-Performance",2,454,63da94591e713e44ab979674,16,25,false,Lexus,RC F,64165,2017,Midsize,Coupe,AUTOMATIC,
all wheel drive,premium unleaded (recommended),273,"Crossover,Luxury",4,204,63da94591e713e44ab979675,19,27,false,Acura,RDX,36495,2015,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),273,"Crossover,Luxury",4,204,63da94591e713e44ab979676,19,27,false,Acura,RDX,40195,2015,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),273,"Crossover,Luxury",4,204,63da94591e713e44ab979677,20,28,false,Acura,RDX,38795,2015,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),273,"Crossover,Luxury",4,204,63da94591e713e44ab979678,20,28,false,Acura,RDX,35095,2015,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979679,20,29,false,Acura,RDX,36670,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97967a,19,28,false,Acura,RDX,36870,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97967b,19,28,false,Acura,RDX,41870,2016,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97967c,20,29,false,Acura,RDX,39070,2016,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97967d,20,29,false,Acura,RDX,35370,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97967e,19,28,false,Acura,RDX,38170,2016,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97967f,20,29,false,Acura,RDX,40370,2016,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979680,20,29,false,Acura,RDX,42020,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979681,19,28,false,Acura,RDX,40570,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979682,19,28,false,Acura,RDX,43520,2016,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979683,19,27,false,Acura,RDX,38370,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979684,20,28,false,Acura,RDX,39270,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979685,20,28,false,Acura,RDX,42220,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979686,19,27,false,Acura,RDX,42070,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979687,20,28,false,Acura,RDX,36870,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979688,19,27,false,Acura,RDX,37070,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab979689,19,27,false,Acura,RDX,43720,2017,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97968a,19,27,false,Acura,RDX,40770,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97968b,20,28,false,Acura,RDX,40570,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,premium unleaded (recommended),279,"Crossover,Luxury",4,204,63da94591e713e44ab97968c,20,28,false,Acura,RDX,35570,2017,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,165,N/A,2,155,63da94591e713e44ab97968d,16,25,false,Buick,Reatta,2000,1990,Compact,Coupe,AUTOMATIC,
front wheel drive,regular unleaded,165,Luxury,2,155,63da94591e713e44ab97968e,16,25,false,Buick,Reatta,2000,1990,Compact,Convertible,AUTOMATIC,
front wheel drive,regular unleaded,170,Luxury,2,155,63da94591e713e44ab97968f,16,25,false,Buick,Reatta,2000,1991,Compact,Convertible,AUTOMATIC,
front wheel drive,regular unleaded,170,N/A,2,155,63da94591e713e44ab979690,16,25,false,Buick,Reatta,2000,1991,Compact,Coupe,AUTOMATIC,
front wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab979691,21,30,false,Buick,Regal,28565,2016,Midsize,Sedan,AUTOMATIC,
front wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab979692,21,30,false,Buick,Regal,34065,2016,Midsize,Sedan,AUTOMATIC,
front wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab979693,21,30,false,Buick,Regal,31565,2016,Midsize,Sedan,AUTOMATIC,
front wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab979694,21,30,false,Buick,Regal,28990,2016,Midsize,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab979695,19,27,false,Buick,Regal,36490,2016,Midsize,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab979696,19,27,false,Buick,Regal,31415,2016,Midsize,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab979697,19,27,false,Buick,Regal,33990,2016,Midsize,Sedan,AUTOMATIC,
front wheel drive,flex-fuel (unleaded/E85),182,Flex Fuel,4,155,63da94591e713e44ab979698,19,31,false,Buick,Regal,27065,2016,Midsize,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab979699,19,27,false,Buick,Regal,34325,2016,Midsize,Sedan,AUTOMATIC,
front wheel drive,premium unleaded (recommended),259,"Performance,Hybrid",4,155,63da94591e713e44ab97969a,21,30,false,Buick,Regal,31900,2016,Midsize,Sedan,AUTOMATIC,
front wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab97969b,21,29,false,Buick,Regal,31615,2017,Midsize,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab97969c,19,27,false,Buick,Regal,36540,2017,Midsize,Sedan,AUTOMATIC,
front wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab97969d,21,29,false,Buick,Regal,34115,2017,Midsize,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab97969e,19,27,false,Buick,Regal,34040,2017,Midsize,Sedan,AUTOMATIC,
front wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab97969f,21,29,false,Buick,Regal,28615,2017,Midsize,Sedan,AUTOMATIC,
front wheel drive,flex-fuel (unleaded/E85),182,Flex Fuel,4,155,63da94591e713e44ab9796a0,19,30,false,Buick,Regal,27065,2017,Midsize,Sedan,AUTOMATIC,
all wheel drive,premium unleaded (recommended),259,Performance,4,155,63da94591e713e44ab9796a1,19,27,false,Buick,Regal,31465,2017,Midsize,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,205,N/A,4,26,63da94591e713e44ab9796a2,17,26,false,Oldsmobile,Regency,2000,1997,Large,Sedan,AUTOMATIC,
front wheel drive,regular unleaded,205,N/A,4,26,63da94591e713e44ab9796a3,17,27,false,Oldsmobile,Regency,2084,1998,Large,Sedan,AUTOMATIC,
all wheel drive,regular unleaded,185,Crossover,4,155,63da94591e713e44ab9796a4,16,22,false,Buick,Rendezvous,29970,2005,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,185,Crossover,4,155,63da94591e713e44ab9796a5,17,24,false,Buick,Rendezvous,26780,2005,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,195,Crossover,4,155,63da94591e713e44ab9796a6,17,23,false,Buick,Rendezvous,24280,2006,Midsize,4dr SUV,AUTOMATIC,
all wheel drive,regular unleaded,195,Crossover,4,155,63da94591e713e44ab9796a7,16,21,false,Buick,Rendezvous,27780,2006,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,196,Crossover,4,155,63da94591e713e44ab9796a8,17,23,false,Buick,Rendezvous,28765,2007,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,196,Crossover,4,155,63da94591e713e44ab9796a9,17,23,false,Buick,Rendezvous,25190,2007,Midsize,4dr SUV,AUTOMATIC,
front wheel drive,regular unleaded,126,Hatchback,4,481,63da94591e713e44ab9796aa,20,28,false,Suzuki,Reno,15399,2006,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,126,Hatchback,4,481,63da94591e713e44ab9796ab,19,28,false,Suzuki,Reno,16299,2006,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,126,Hatchback,4,481,63da94591e713e44ab9796ac,20,28,false,Suzuki,Reno,14249,2006,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,126,Hatchback,4,481,63da94591e713e44ab9796ad,20,28,false,Suzuki,Reno,13299,2006,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,126,Hatchback,4,481,63da94591e713e44ab9796ae,19,28,false,Suzuki,Reno,15149,2006,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,126,Hatchback,4,481,63da94591e713e44ab9796af,19,28,false,Suzuki,Reno,14199,2006,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b0,19,28,false,Suzuki,Reno,14699,2007,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b1,19,28,false,Suzuki,Reno,15049,2007,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b2,19,28,false,Suzuki,Reno,15199,2007,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b3,20,28,false,Suzuki,Reno,13599,2007,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b4,20,28,false,Suzuki,Reno,14099,2007,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b5,20,28,false,Suzuki,Reno,13839,2008,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b6,20,28,false,Suzuki,Reno,14339,2008,Compact,4dr Hatchback,MANUAL,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b7,19,28,false,Suzuki,Reno,15349,2008,Compact,4dr Hatchback,AUTOMATIC,
front wheel drive,regular unleaded,127,Hatchback,4,481,63da94591e713e44ab9796b8,19,28,false,Suzuki,Reno,14939,2008,Compact,4dr Hatchback,AUTOMATIC,
all wheel drive,premium unleaded (required),650,"Exotic,High-Performance",2,1158,63da94591e713e44ab9796b9,9,14,false,Lamborghini,Reventon,1500000,2008,Compact,Coupe,AUTOMATED_MANUAL,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796ba,15,21,false,Honda,Ridgeline,37380,2013,Large,Crew Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796bb,15,21,false,Honda,Ridgeline,30195,2013,Large,Crew Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796bc,15,21,false,Honda,Ridgeline,32155,2013,Large,Crew Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796bd,15,21,false,Honda,Ridgeline,35030,2013,Large,Crew Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796be,15,21,false,Honda,Ridgeline,29450,2013,Large,Crew Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796bf,15,21,false,Honda,Ridgeline,37505,2014,Large,Crew Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796c0,15,21,false,Honda,Ridgeline,37505,2014,Large,Crew Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796c1,15,21,false,Honda,Ridgeline,30720,2014,Large,Crew Cab Pickup,AUTOMATIC,
four wheel drive,regular unleaded,250,N/A,4,2202,63da94591e713e44ab9796c2,15,21,false,Honda,Ridgeline,35155,2014,Large,Crew Cab Pickup,AUTOMATIC,
